277567,-37,151,-92
277587,-22,118,-78
277607,-5,145,-58
277626,-41,129,-130
277643,-23,155,-92
277662,-21,131,-69
277680,-15,134,-66
277698,-32,127,-85
277715,-27,145,-73
277734,-26,135,-70
277751,-32,143,-83
277770,-20,118,-83
277787,-31,130,-65
277806,-27,141,-89
277825,-20,130,-89
277845,-14,127,-107
277864,-34,140,-71
277883,-17,135,-86
277903,-17,128,-92
277922,-15,138,-108
277941,-46,132,-85
277960,-17,136,-74
277979,-20,138,-79
277996,-52,128,-105
278018,-21,139,-74
278037,-23,137,-79
278057,-28,141,-80
278076,-27,140,-79
278098,-34,118,-62
278118,-18,137,-76
278137,-12,141,-76
278157,-20,141,-92
278176,-44,132,-101
278195,-26,142,-69
278215,-24,137,-67
278235,-24,131,-82
278254,-24,129,-90
278274,-21,132,-61
278293,-24,146,-89
278312,-16,132,-71
278332,-21,134,-71
278352,-24,131,-97
278371,-31,140,-75
278391,-24,139,-75
278411,-29,129,-75
278430,-22,131,-76
278449,-28,133,-89
278469,-14,136,-82
278488,-18,139,-78
278508,-24,126,-84
278527,-24,140,-86
278547,-27,131,-86
278566,-22,129,-69
278586,-20,138,-75
278609,-34,128,-77
278628,-31,133,-82
278648,-26,146,-61
278667,-10,138,-78
278687,-30,124,-83
278704,-16,117,-83
278723,-26,132,-92
278740,-30,137,-71
278759,-27,151,-82
278777,-24,129,-83
278796,-27,125,-85
278813,-22,136,-79
278832,-26,136,-76
278852,-35,129,-83
278872,-17,133,-71
278891,-22,138,-71
278911,-7,133,-103
278930,-17,133,-99
278950,-15,135,-83
278969,-24,132,-94
278989,-31,123,-81
279009,-32,118,-86
279028,-20,134,-90
279047,-10,138,-99
279067,-24,139,-96
279087,-28,135,-97
279107,-28,151,-84
279126,-25,137,-72
279146,-27,134,-95
279165,-32,131,-86
279184,-24,141,-82
279207,-29,141,-75
279228,-30,130,-81
279247,-19,138,-77
279267,-25,125,-94
279286,-28,141,-77
279306,-22,125,-92
279325,-23,113,-86
279345,-18,132,-80
279364,-33,139,-83
279384,-33,138,-93
279404,-23,131,-84
279423,-29,128,-88
279442,-20,147,-99
279462,-23,130,-102
279481,-32,144,-74
279500,-29,140,-80
279520,-23,138,-82
279537,-14,139,-105
279556,-22,133,-90
279574,-23,133,-73
279594,-28,111,-72
279614,-33,144,-95
279633,-24,142,-87
279653,-22,120,-105
279672,-30,141,-93
279692,-21,143,-75
279711,-23,138,-76
279731,-19,145,-73
279750,-32,133,-67
279770,-32,129,-64
279792,-30,139,-77
279811,-29,137,-82
279831,-19,133,-107
279850,-19,135,-85
279870,-27,144,-80
279887,-20,131,-88
279906,-15,133,-80
279923,-29,134,-92
279942,-27,134,-77
279959,-20,141,-69
279979,-26,150,-78
279996,-23,131,-74
280015,-28,137,-77
280035,-23,136,-86
280055,-24,133,-90
280075,-25,131,-72
280095,-23,134,-89
280114,-32,135,-83
280134,-25,132,-83
280154,-29,129,-102
280173,-25,130,-97
280193,-28,131,-70
280212,-23,131,-77
280231,-19,137,-75
280251,-27,138,-70
280270,-22,147,-79
280290,-36,130,-86
280309,-22,134,-72
280329,-32,125,-85
280348,-40,115,-76
280367,-20,142,-83
280390,-24,137,-97
280411,-25,142,-77
280431,-26,133,-91
280450,-15,130,-90
280470,-39,140,-92
280489,-21,132,-77
280509,-20,134,-69
280528,-35,136,-85
280548,-34,137,-67
280569,-4,140,-97
280588,-48,140,-90
280608,-29,146,-74
280627,-19,141,-75
280647,-37,128,-78
280666,-27,137,-96
280686,-24,135,-90
280706,-25,125,-69
280725,-35,139,-88
280745,-28,131,-92
280764,-2,134,-93
280783,-30,136,-103
280803,-24,141,-92
280822,-34,133,-75
280842,-30,136,-73
280861,-28,132,-76
280881,-24,136,-79
280900,-23,131,-100
280919,-30,144,-89
280939,-29,134,-77
280958,-34,130,-63
280980,-32,128,-69
281000,-31,130,-77
281019,-31,138,-70
281039,-25,125,-59
281058,-20,123,-101
281079,-32,133,-79
281099,-35,145,-88
281118,-34,150,-85
281137,-11,137,-82
281157,-34,133,-95
281176,-33,126,-88
281195,-24,135,-86
281214,-26,151,-81
281233,-34,147,-90
281253,-31,131,-84
281272,-22,134,-80
281292,-31,146,-80
281311,-40,141,-90
281330,-28,151,-83
281349,-23,123,-83
281369,-23,134,-86
281388,-36,132,-83
281408,-21,138,-77
281427,-23,131,-83
281446,-23,142,-63
281465,-20,138,-61
281484,-31,124,-93
281503,-18,143,-65
281523,-13,142,-91
281542,-19,131,-86
281563,-26,144,-85
281586,-12,144,-79
281606,-31,124,-80
281626,-24,141,-83
281645,-17,135,-74
281665,-27,135,-75
281684,-28,152,-81
281703,-30,136,-59
281723,-30,139,-78
281742,-17,138,-81
281762,-23,132,-83
281781,-21,142,-77
281801,-34,138,-93
281820,-22,141,-84
281839,-26,142,-81
281858,-27,135,-74
281877,-32,130,-69
281897,-33,135,-75
281916,-22,141,-92
281936,-18,134,-70
281955,-23,137,-84
281974,-27,139,-83
281993,-27,148,-70
282012,-18,130,-97
282031,-27,150,-101
282051,-13,139,-87
282072,-24,125,-74
282091,-30,138,-84
282111,-22,139,-92
282130,-18,136,-82
282150,-15,118,-72
282173,-38,134,-79
282192,-18,139,-80
282212,-32,137,-79
282231,-12,142,-83
282251,-14,133,-83
282270,-18,134,-95
282290,-23,130,-71
282310,-28,133,-80
282329,-31,138,-73
282348,-14,132,-96
282368,-24,127,-81
282387,-30,142,-86
282407,-30,128,-71
282427,-23,128,-82
282446,-22,140,-73
282466,-22,128,-75
282485,-38,134,-80
282504,-21,141,-86
282524,-32,138,-96
282543,-18,128,-84
282563,-27,143,-93
282584,-21,123,-91
282603,-19,140,-84
282623,-24,126,-74
282642,-29,126,-74
282662,-20,122,-94
282681,-23,131,-72
282701,-19,141,-86
282720,-22,137,-78
282740,-26,140,-73
282759,-20,155,-76
282782,-24,146,-75
282803,-24,145,-76
282822,-26,144,-80
282842,-30,130,-84
282861,-20,123,-93
282881,-28,144,-90
282900,-21,136,-100
282920,-29,137,-78
282939,-16,146,-92
282959,-20,139,-90
282979,-29,138,-86
282998,-19,142,-98
283018,-30,127,-86
283037,-32,133,-82
283056,-19,132,-99
283077,-14,135,-80
283097,-32,142,-87
283116,-26,133,-99
283136,-25,145,-82
283155,-29,135,-82
283174,-35,130,-89
283193,-18,129,-90
283213,-29,129,-78
283232,-18,125,-70
283252,-21,139,-80
283271,-23,130,-88
283291,-26,140,-79
283310,-25,154,-94
283329,-31,124,-70
283349,-28,136,-69
283371,-26,138,-97
283391,-23,130,-82
283410,-22,135,-105
283430,-28,138,-66
283449,-30,139,-74
283468,-20,137,-57
283488,-20,137,-108
283508,-15,152,-96
283527,-28,136,-91
283547,-26,127,-76
283566,-20,137,-88
283586,-25,129,-98
283606,-25,130,-74
283625,-25,134,-84
283645,-27,123,-82
283664,-37,140,-72
283684,-25,125,-79
283703,-23,138,-88
283722,-13,134,-79
283741,-29,139,-96
283761,-11,131,-80
283781,-20,137,-88
283800,-30,144,-83
283819,-24,130,-90
283839,-16,141,-86
283858,-25,129,-84
283877,-25,139,-99
283897,-37,138,-77
283917,-26,135,-73
283936,-25,143,-88
283955,-25,128,-64
283978,-25,126,-94
283999,-19,144,-95
284018,-19,135,-85
284038,-23,139,-83
284057,-18,141,-81
284078,-27,151,-84
284098,-29,139,-73
284117,-29,134,-86
284137,-9,143,-91
284157,-32,137,-85
284176,-26,122,-80
284195,-23,134,-85
284215,-23,130,-80
284234,-36,138,-93
284253,-20,136,-97
284273,-8,134,-65
284290,-26,135,-79
284309,-37,128,-79
284326,-29,130,-80
284346,-19,129,-69
284363,-34,142,-71
284382,-25,140,-105
284399,-24,122,-79
284418,-11,134,-89
284435,-23,143,-95
284454,-27,132,-86
284471,-25,153,-71
284490,-38,129,-87
284510,-36,131,-74
284529,-32,147,-90
284552,-27,125,-69
284572,-23,135,-94
284592,-27,130,-80
284610,-18,128,-79
284628,-26,139,-99
284648,-23,137,-70
284667,-18,138,-100
284687,-16,132,-76
284706,-23,127,-69
284725,-19,128,-96
284745,-24,124,-82
284764,-24,130,-94
284784,-24,126,-92
284804,-25,141,-87
284823,-34,139,-87
284842,-31,126,-98
284861,-24,143,-88
284881,-22,137,-71
284900,-63,178,-61
284920,1,141,-39
284939,-53,178,-65
284959,-26,105,-89
284978,-22,148,-65
284997,-12,148,-75
285017,-17,107,-95
285036,-53,173,-62
285056,-6,115,-73
285075,-47,150,-82
285094,-21,121,-63
285113,-25,130,-70
285133,-26,121,-92
285155,-24,139,-70
285176,-37,123,-103
285195,-1,127,-73
285215,-28,144,-61
285234,-24,131,-90
285254,-30,138,-73
285273,-36,140,-98
285292,-35,131,-96
285312,-26,151,-76
285331,-32,143,-94
285351,-27,139,-84
285370,-30,127,-77
285389,-24,128,-72
285408,-23,145,-89
285427,-22,123,-77
285447,-27,129,-86
285466,-21,147,-97
285483,-26,130,-87
285502,-29,142,-86
285519,-23,143,-76
285538,-31,129,-83
285556,-27,142,-53
285576,-21,140,-82
285592,-30,131,-70
285611,-21,125,-87
285628,-31,117,-100
285647,-17,137,-92
285664,-27,143,-91
285683,-25,130,-86
285702,-25,132,-80
285722,-28,135,-89
285745,-28,122,-85
285764,-21,140,-72
285783,-19,137,-88
285804,-25,133,-76
285824,-23,131,-79
285843,-20,135,-94
285863,-22,145,-90
285882,-18,151,-78
285901,-20,140,-100
285920,-36,141,-84
285940,-29,134,-101
285959,-25,142,-94
285979,-28,125,-78
285998,-18,147,-93
286018,-24,143,-82
286037,-10,127,-101
286058,-20,147,-94
286082,-19,133,-64
286368,-25,134,-72
286649,-32,143,-93
286918,-19,136,-76
287199,-29,132,-95
287470,-81,176,-101
287721,-41,159,-89
288000,-38,144,-106
288277,-24,138,-71
288544,-33,143,-76
288816,-24,127,-93
289095,-19,132,-81
289378,-27,141,-100
289639,-30,150,-88
289815,-11,141,-65
289832,-28,140,-98
289849,-23,152,-79
289865,-29,133,-82
289882,-21,126,-109
289899,-24,121,-65
289916,-26,132,-76
289933,-28,137,-91
289950,-24,144,-96
289966,-30,140,-84
289985,-19,128,-79
290001,-32,141,-92
290018,-29,131,-76
290035,-26,152,-68
290052,-19,130,-65
290069,-23,138,-79
290086,-28,136,-83
290102,-29,148,-69
290119,-17,129,-68
290136,-31,133,-83
290153,-35,134,-65
290170,-31,145,-81
290187,-22,147,-76
290203,-25,123,-79
290220,-20,144,-99
290237,-17,136,-103
290254,-20,140,-91
290270,-22,141,-100
290287,-24,125,-93
290304,-16,137,-81
290320,-33,148,-97
290339,-20,134,-95
290356,-34,136,-76
290373,-24,129,-81
290390,-24,132,-91
290407,-15,142,-83
290424,-32,131,-99
290441,-19,140,-84
290458,-18,158,-92
290474,-22,131,-87
290491,-24,142,-87
290508,-19,128,-84
290524,-33,132,-77
290541,-24,129,-88
290558,-25,143,-48
290575,-28,129,-93
290591,-33,134,-78
290608,-20,143,-87
290625,-23,139,-82
290642,-16,146,-91
290658,-20,148,-85
290675,-30,134,-83
290692,-11,149,-100
290708,-31,129,-94
290725,-25,128,-88
290742,-18,142,-86
290759,-18,135,-80
290775,-21,138,-94
290792,-27,145,-75
290809,-22,132,-75
290825,-27,129,-66
290845,-29,150,-91
290862,-25,142,-87
290879,-28,139,-103
290895,-36,138,-77
290912,-12,137,-82
290929,-17,137,-92
290946,-25,145,-98
290962,-32,134,-76
290979,-21,140,-83
290996,-9,123,-73
291013,-23,133,-73
291029,-27,140,-78
291046,-30,139,-76
291063,-23,134,-80
291079,-23,133,-83
291096,-28,138,-59
291113,-20,135,-78
291130,-15,126,-99
291146,-21,126,-85
291163,-32,135,-90
291180,-22,138,-83
291196,-32,134,-88
291213,-22,146,-91
291230,-25,133,-72
291247,-26,146,-93
291263,-26,132,-80
291281,-26,136,-95
291298,-23,124,-97
291315,-30,122,-82
291331,-30,128,-83
291350,-38,142,-90
291367,-24,119,-91
291384,-37,133,-84
291400,-13,137,-88
291417,-28,127,-84
291434,-29,143,-95
291451,-23,134,-87
291467,-28,131,-73
291484,-23,141,-89
291501,-26,160,-88
291518,-26,147,-107
291534,-37,125,-61
291551,-28,137,-86
291568,-34,121,-68
291585,-25,131,-89
291601,-28,141,-81
291618,-28,127,-102
291635,-36,131,-80
291652,-23,150,-65
291668,-27,133,-84
291685,-26,125,-76
291703,-19,135,-62
291720,-32,140,-98
291736,-20,132,-75
291753,-33,129,-82
291770,-23,136,-71
291787,-24,131,-85
291803,-24,137,-94
291820,-19,130,-79
291837,-30,133,-86
291854,-28,137,-80
291872,-20,129,-78
291889,-33,137,-84
291906,-29,144,-92
291923,-23,132,-93
291939,-27,134,-76
291956,-24,135,-67
291973,-32,139,-61
291989,-27,132,-102
292006,-23,146,-70
292023,-25,137,-87
292040,-18,130,-97
292056,-15,134,-94
292073,-30,136,-89
292090,-24,138,-78
292107,-21,135,-77
292123,-37,122,-90
292141,-13,135,-83
292158,-27,150,-84
292174,-20,137,-80
292191,-25,135,-90
292207,-26,131,-101
292224,-32,147,-75
292241,-23,131,-77
292257,-19,137,-70
292274,-28,124,-108
292290,-15,139,-71
292307,-33,133,-84
292323,-5,145,-79
292340,-18,127,-85
292357,-11,152,-72
292375,-30,138,-107
292392,-18,146,-88
292409,-18,136,-92
292425,-28,126,-82
292442,-18,130,-72
292458,-24,132,-85
292475,-23,129,-79
292492,-18,127,-78
292508,-35,139,-87
292525,-19,140,-80
292541,-16,120,-78
292559,-34,130,-66
292576,-29,139,-100
292593,-30,127,-85
292609,-19,134,-74
292626,-28,136,-80
292642,-26,125,-83
292659,-26,143,-103
292675,-31,133,-95
292692,-19,135,-70
292709,-13,134,-111
292725,-19,137,-98
292742,-22,139,-75
292758,-26,132,-108
292775,-14,121,-92
292792,-23,129,-83
292808,-27,140,-74
292825,-28,135,-63
292841,-28,138,-75
292858,-7,135,-100
292875,-34,128,-78
292893,-27,132,-92
292910,-13,127,-79
292926,-20,141,-83
292943,-23,134,-70
292960,-26,139,-103
292976,-9,135,-80
292993,-29,127,-75
293009,-30,131,-99
293026,-37,125,-70
293043,-17,129,-99
293060,-28,132,-73
293076,-29,130,-93
293093,-23,118,-87
293110,-13,117,-82
293126,-29,132,-77
293143,-19,145,-81
293160,-24,121,-66
293177,-22,119,-81
293193,-37,135,-104
293210,-19,128,-97
293227,-13,129,-86
293244,-47,141,-86
293260,-11,123,-74
293277,-22,142,-77
293294,-34,145,-104
293311,-27,129,-82
293327,-30,156,-58
293344,-29,141,-70
293361,-20,128,-86
293378,-26,126,-80
293394,-24,126,-96
293414,-36,154,-75
293431,-24,129,-79
293448,-26,129,-97
293464,-30,132,-86
293481,-20,138,-68
293498,-26,127,-83
293515,-18,123,-72
293531,-17,144,-84
293548,-37,125,-76
293565,-18,143,-82
293582,-24,141,-71
293598,-19,137,-74
293615,-29,134,-97
293632,-16,117,-68
293648,-33,143,-59
293665,-26,125,-78
293682,-32,125,-86
293699,-31,132,-88
293715,-25,141,-69
293732,-35,134,-78
293749,-21,143,-84
293766,-22,133,-91
293782,-40,135,-78
293799,-28,139,-82
293816,-21,130,-83
293833,-22,134,-97
293850,-37,128,-93
293867,-19,144,-89
293884,-26,125,-75
293901,-25,136,-86
293919,-27,123,-79
293936,-33,136,-78
293953,-12,135,-92
293970,-30,138,-80
293986,-28,131,-73
294003,-16,141,-89
294020,-20,142,-99
294036,-19,132,-93
294053,-23,147,-90
294070,-24,143,-102
294087,-27,137,-95
294103,-20,135,-91
294120,-16,126,-88
294137,-13,129,-86
294153,-20,133,-89
294170,-20,134,-85
294187,-27,133,-85
294204,-29,133,-82
294220,-22,121,-67
294237,-10,128,-89
294254,-35,142,-81
294271,-23,131,-78
294288,-30,131,-93
294305,-23,140,-98
294322,-13,132,-88
294338,-26,139,-88
294355,-22,133,-80
294372,-26,146,-84
294389,-35,137,-73
294405,-14,126,-71
294422,-22,134,-77
294441,-27,117,-74
294457,-28,132,-76
294474,-34,118,-84
294491,-14,113,-79
294508,-31,136,-90
294524,-32,129,-99
294541,-24,144,-76
294558,-24,128,-88
294574,-16,132,-77
294591,-40,132,-82
294608,-35,131,-81
294625,-20,123,-80
294641,-28,136,-81
294658,-31,145,-84
294675,-15,143,-76
294691,-16,137,-78
294709,-30,142,-84
294726,-26,147,-96
294743,-13,135,-99
294759,-27,122,-81
294776,-25,131,-87
294793,-27,133,-81
294810,-15,136,-83
294826,-29,120,-90
294843,-17,130,-78
294860,-72,208,-75
294877,29,42,-147
294893,15,175,14
294910,-109,174,-107
294927,-26,76,-153
294946,-15,103,-69
294962,-35,139,-101
294979,-27,152,-50
294996,-71,161,-82
295013,33,77,-95
295029,-3,121,-63
295046,-77,166,-111
295063,0,88,-75
295080,-27,166,-61
295096,-77,84,-157
295113,-7,168,2
295130,-65,216,-45
295148,-6,33,-164
295164,-8,167,-24
295181,-95,163,-137
295198,51,108,-32
295214,-39,135,-90
295231,-33,146,-106
295248,-11,118,-61
295265,-40,156,-71
295281,-39,141,-73
295298,-38,110,-84
295315,-30,150,-60
295332,-38,117,-104
295348,-12,121,-74
295365,-43,144,-83
295382,-30,139,-61
295399,-148,144,-40
295415,-138,177,-72
295432,-104,173,-80
295449,-56,115,-105
295468,-18,148,-70
295484,-32,104,-87
295501,-26,153,-63
295518,-29,129,-82
295534,-11,132,-52
295551,7,123,-75
295569,-8,139,-109
295585,-40,123,-107
295602,-21,149,-77
295619,-29,137,-71
295635,-23,103,-91
295652,-32,133,-86
295668,-21,130,-92
295685,-22,138,-79
295702,-26,136,-76
295718,-22,124,-77
295735,-31,128,-58
295751,-26,138,-73
295768,-27,134,-96
295785,-29,138,-97
295801,-12,124,-84
295818,-35,146,-64
295834,-35,133,-83
295851,-20,138,-79
295867,-33,142,-86
295884,-18,142,-74
295901,-18,131,-93
295917,-20,136,-80
295934,-32,126,-68
295950,-21,137,-79
295969,-17,136,-80
295986,-35,133,-85
296004,-21,146,-81
296020,-21,128,-95
296037,-15,139,-79
296054,-21,133,-78
296070,-13,126,-80
296087,-32,140,-80
296103,-31,138,-103
296120,-21,138,-66
296137,-23,144,-106
296153,-35,136,-70
296170,-21,136,-90
296186,-31,146,-80
296203,-22,141,-92
296220,-30,148,-75
296236,-21,138,-84
296253,-25,131,-101
296269,-31,129,-78
296286,-30,135,-75
296302,-29,126,-98
296319,-29,141,-96
296336,-20,136,-81
296352,-22,147,-85
296369,-27,134,-72
296385,-10,133,-78
296402,-28,129,-89
296420,-34,149,-77
296436,-15,118,-73
296453,-25,134,-78
296470,-20,130,-77
296489,-21,137,-89
296505,-36,134,-86
296522,-31,134,-98
296539,-30,122,-72
296556,-17,125,-69
296572,-25,120,-80
296589,-30,119,-77
296606,-10,113,-73
296623,-19,141,-76
296639,-30,133,-106
296656,-10,126,-71
296673,-35,141,-67
296689,-25,127,-79
296706,-36,139,-81
296723,-13,137,-73
296740,-11,128,-96
296756,-24,141,-89
296773,-23,132,-74
296790,-25,138,-77
296807,-39,148,-86
296823,-28,133,-78
296840,-38,133,-87
296858,-27,145,-76
296875,-21,122,-81
296891,-39,141,-88
296908,-11,137,-91
296925,-13,128,-79
296941,-21,147,-80
296958,-20,137,-83
296975,-22,138,-94
296994,-30,136,-77
297011,-18,146,-86
297027,-20,128,-77
297044,-25,145,-82
297061,-23,142,-96
297078,-26,135,-79
297094,-27,144,-82
297111,-27,127,-94
297128,-32,135,-90
297144,-32,128,-91
297161,-16,131,-84
297178,-17,133,-70
297195,-23,128,-81
297211,-20,143,-74
297228,-21,134,-78
297245,-23,127,-80
297262,-27,139,-98
297279,-25,143,-69
297296,-20,119,-64
297313,-29,136,-75
297330,-15,134,-83
297346,-22,136,-86
297363,-28,151,-81
297380,-17,124,-87
297396,-20,127,-65
297413,-13,130,-90
297430,-27,128,-95
297447,-25,134,-64
297463,-18,141,-89
297480,-21,138,-89
297497,-30,133,-98
297515,-23,134,-67
297532,-26,136,-79
297549,-30,146,-73
297566,-26,141,-93
297582,-27,141,-88
297599,-30,137,-94
297616,-27,138,-91
297633,-25,137,-77
297649,-26,126,-88
297666,-23,149,-77
297683,15,182,-22
297699,25,63,-147
297717,-22,162,-115
297734,-72,140,-125
297751,-9,84,-64
297767,-38,199,-40
297784,-63,117,-142
297801,28,114,-122
297817,-69,182,-48
297834,-34,140,-109
297851,13,104,-84
297868,-61,164,-92
297884,3,108,-89
297901,-21,140,-74
297918,-31,150,-91
297935,-21,117,-98
297951,-23,140,-73
297968,-16,132,-92
297985,0,129,-75
298002,-45,145,-93
298021,-19,141,-45
298042,-26,131,-79
298223,-1,131,-85
298241,-37,137,-67
298257,-35,140,-83
298274,-15,137,-87
298291,-26,133,-68
298308,-23,134,-78
298326,-28,133,-89
298342,-27,125,-86
298359,-15,133,-81
298376,-43,140,-97
298393,-27,143,-76
298410,-21,145,-74
298427,-32,137,-66
298443,-13,128,-81
298460,-29,133,-82
298477,-38,127,-84
298494,-25,139,-114
298511,-22,145,-90
298528,-36,128,-88
298544,-28,124,-74
298561,-25,134,-95
298578,-10,120,-74
298595,-26,137,-86
298611,-21,131,-83
298628,-27,148,-82
298645,-26,144,-80
298662,-24,200,-42
298679,-39,72,-131
298696,4,125,-51
298712,-36,137,-62
298729,-26,135,-90
298749,2,101,-88
298766,-52,184,-70
298783,-2,112,-85
298800,-26,152,-52
298817,-54,176,-83
298834,-27,136,-75
298850,-18,126,-80
298867,-30,161,-66
298884,-39,123,-109
298901,-11,131,-70
298917,-33,139,-76
298934,-34,139,-101
298951,-21,131,-103
298967,-24,149,-77
298984,-27,145,-87
299001,-25,130,-96
299018,-22,141,-60
299034,-25,139,-76
299051,-22,136,-77
299068,-25,126,-92
299085,-26,143,-87
299101,-21,129,-76
299118,-26,136,-82
299135,-20,129,-83
299152,-16,145,-101
299168,-38,130,-93
299186,-38,145,-86
299202,-22,126,-71
299219,-17,137,-95
299236,-32,134,-87
299254,-29,140,-80
299271,-15,129,-95
299287,-11,137,-70
299304,-27,138,-97
299321,-31,129,-77
299337,-20,141,-80
299354,-16,137,-90
299370,-35,133,-93
299387,-26,137,-88
299404,-21,128,-47
299420,-26,136,-83
299437,-20,143,-81
299453,-15,121,-99
299470,-42,137,-103
299487,-25,129,-86
299503,-25,137,-91
299520,-32,143,-93
299536,-35,123,-87
299553,-18,128,-84
299570,-31,128,-75
299586,-25,130,-87
299603,-38,125,-65
299621,-25,145,-87
299637,-33,144,-94
299654,-20,148,-90
299670,-29,142,-75
299687,-37,137,-72
299704,-21,136,-81
299720,-21,129,-87
299737,-9,134,-84
299753,-24,121,-88
299772,-25,144,-77
299789,-34,138,-100
299805,-26,141,-78
299822,-22,140,-75
299838,-22,140,-101
299855,-18,134,-83
299872,-35,134,-80
299888,-30,136,-75
299905,-31,139,-93
299921,-21,140,-93
299938,-35,134,-88
299955,-23,135,-72
299971,-36,141,-99
299988,-22,134,-87
300004,-27,143,-81
300021,-4,136,-100
300039,-36,147,-85
300055,-32,147,-97
300072,-25,138,-108
300089,-39,142,-83
300106,-25,124,-80
300122,-27,145,-61
300139,-34,136,-72
300156,-34,132,-85
300172,-29,145,-69
300189,-24,127,-73
300206,-13,129,-74
300223,-28,128,-100
300239,-29,136,-104
300256,-24,127,-71
300275,-26,138,-83
300292,-33,134,-93
300309,-24,144,-92
300325,-36,126,-89
300342,-24,135,-77
300359,-15,120,-81
300375,-29,117,-85
300392,-23,143,-85
300409,-23,127,-77
300426,-21,152,-87
300442,-29,131,-84
300459,-32,129,-88
300477,-24,125,-87
300494,-31,125,-92
300510,-35,135,-70
300527,-27,129,-92
300544,-29,128,-91
300561,-15,132,-88
300577,-15,149,-86
300594,-21,144,-78
300611,-25,135,-83
300628,-16,126,-74
300644,-21,128,-75
300661,-30,119,-88
300678,-39,129,-100
300695,-32,126,-82
300711,-37,149,-80
300728,-12,131,-82
300745,-16,140,-77
300761,-31,140,-77
300778,-28,151,-77
300797,-13,155,-103
300814,-33,144,-84
300830,-21,149,-79
300847,-22,135,-82
300864,-26,140,-94
300881,-31,134,-87
300899,-19,138,-95
300915,-20,133,-74
300932,-16,143,-90
300949,-13,144,-68
300965,-27,134,-77
300982,-15,143,-98
300999,-25,133,-82
301015,-20,135,-93
301032,-28,148,-81
301049,-32,111,-86
301066,-21,137,-86
301082,-20,123,-82
301099,-22,142,-67
301116,-26,138,-81
301133,-32,139,-74
301149,-33,137,-68
301166,-24,130,-76
301183,-23,137,-75
301199,-23,133,-88
301216,-21,136,-75
301233,-29,146,-69
301250,-27,139,-70
301266,-27,134,-90
301283,-29,124,-89
301302,-21,140,-90
301319,-31,130,-95
301336,-34,137,-92
301353,-15,135,-96
301370,-31,152,-98
301386,-31,132,-73
301403,-26,145,-75
301420,-18,135,-76
301437,-34,132,-91
301453,-25,121,-96
301470,-24,142,-73
301487,-23,146,-79
301503,-16,124,-84
301520,-23,146,-87
301537,-24,114,-85
301554,-33,121,-91
301570,-34,136,-82
301587,-24,135,-88
301604,-32,139,-70
301620,-33,147,-72
301637,-11,144,-77
301654,-23,136,-83
301671,-23,125,-83
301687,-24,122,-98
301704,-22,141,-83
301721,-26,151,-79
301737,-20,139,-66
301755,-31,136,-83
301772,-28,129,-83
301789,-29,160,-77
301808,-26,138,-67
301824,-20,135,-87
301841,-40,141,-96
301858,-28,126,-91
301875,-28,132,-79
301891,-31,134,-61
301908,-18,150,-81
301925,-26,127,-76
301942,-35,130,-87
301958,-23,126,-87
301975,-26,135,-95
301992,-22,141,-95
302009,-33,137,-92
302025,-24,130,-96
302042,-27,134,-75
302059,-27,125,-75
302075,-40,139,-75
302092,-30,151,-79
302109,-21,131,-82
302126,-7,141,-73
302142,-22,122,-73
302159,-25,133,-91
302176,-33,147,-85
302194,-13,142,-92
302210,-23,135,-94
302227,-9,130,-95
302244,-14,141,-93
302261,-28,149,-68
302277,-24,138,-73
302294,-16,142,-79
302311,-23,145,-83
302330,-30,133,-80
302346,-19,130,-103
302363,-23,151,-94
302380,-25,130,-85
302397,-32,134,-85
302413,-27,134,-73
302430,-21,147,-113
302447,-21,146,-96
302464,-21,133,-79
302480,-34,129,-77
302497,-15,142,-74
302514,-34,132,-89
302530,-32,132,-71
302547,-29,143,-96
302564,-23,142,-80
302581,-33,134,-100
302597,-27,132,-70
302614,-21,137,-84
302632,-39,147,-79
302648,-19,129,-73
302665,-25,119,-75
302682,-29,126,-72
302698,-39,142,-85
302715,-17,140,-68
302731,-17,139,-69
302748,-34,130,-95
302765,-24,144,-84
302781,-15,136,-82
302798,-17,132,-81
302814,-20,142,-75
302833,-24,140,-80
302850,-19,138,-74
302866,-28,129,-82
302883,-34,139,-72
302899,-27,117,-71
302916,-38,135,-76
302933,-22,153,-82
302949,-29,127,-79
302966,-22,133,-96
302982,-28,144,-98
302999,-25,141,-81
303016,-29,141,-103
303032,-21,131,-90
303054,-21,137,-97
303070,-24,143,-82
303087,-30,132,-83
303103,-33,138,-80
303120,-19,135,-79
303136,-35,129,-99
303153,-21,152,-91
303170,-25,131,-74
303186,-27,142,-79
303203,-21,136,-85
303219,-38,136,-92
303236,-23,147,-74
303253,-30,135,-93
303269,-25,138,-74
303286,-27,136,-72
303302,-30,127,-79
303319,-34,148,-77
303337,-29,139,-80
303354,-26,135,-79
303371,-32,136,-76
303387,-39,141,-93
303404,-25,140,-85
303420,-38,141,-90
303437,-13,130,-71
303454,-23,141,-94
303470,-16,148,-81
303488,-21,133,-77
303504,-27,123,-89
303521,-36,131,-76
303538,-29,134,-67
303555,-15,140,-82
303571,-46,142,-69
303588,-17,137,-76
303605,-34,135,-79
303622,-19,127,-85
303638,-32,140,-81
303655,-15,133,-80
303672,-31,122,-79
303689,-19,134,-91
303705,-18,140,-69
303722,-23,134,-84
303739,-14,143,-86
303755,-16,132,-97
303772,-25,138,-79
303789,-17,143,-94
